run,deal_seed,hand,player,group,cumulative_bb
three-trained-three-random,2026092416,1900,random-1,random,-854.27
three-trained-three-random,2026092416,1900,random-2,random,-2073.51
three-trained-three-random,2026092416,1900,random-3,random,3482.58
three-trained-three-random,2026092416,1900,trained-1,trained,-2800.5
three-trained-three-random,2026092416,1900,trained-2,trained,-1348.06
three-trained-three-random,2026092416,1900,trained-3,trained,3593.76
three-trained-three-random,2026092416,2000,random-1,random,-884.77
three-trained-three-random,2026092416,2000,random-2,random,-2741.76
three-trained-three-random,2026092416,2000,random-3,random,3453.58
three-trained-three-random,2026092416,2000,trained-1,trained,-2148.5
three-trained-three-random,2026092416,2000,trained-2,trained,-967.31
three-trained-three-random,2026092416,2000,trained-3,trained,3288.76
three-trained-three-random,2026092416,2100,random-1,random,-1900.27
three-trained-three-random,2026092416,2100,random-2,random,-2530.01
three-trained-three-random,2026092416,2100,random-3,random,5039.08
three-trained-three-random,2026092416,2100,trained-1,trained,-2434.25
three-trained-three-random,2026092416,2100,trained-2,trained,-2672.31
three-trained-three-random,2026092416,2100,trained-3,trained,4497.76
three-trained-three-random,2026092416,2200,random-1,random,-3604.77
three-trained-three-random,2026092416,2200,random-2,random,-1587.01
three-trained-three-random,2026092416,2200,random-3,random,6249.08
three-trained-three-random,2026092416,2200,trained-1,trained,-2162.75
three-trained-three-random,2026092416,2200,trained-2,trained,-2979.31
three-trained-three-random,2026092416,2200,trained-3,trained,4084.76
three-trained-three-random,2026092416,2300,random-1,random,-2539.27
three-trained-three-random,2026092416,2300,random-2,random,-2540.26
three-trained-three-random,2026092416,2300,random-3,random,6174.58
three-trained-three-random,2026092416,2300,trained-1,trained,-1330.5
three-trained-three-random,2026092416,2300,trained-2,trained,-2653.31
three-trained-three-random,2026092416,2300,trained-3,trained,2888.76
three-trained-three-random,2026092416,2400,random-1,random,-2752.02
three-trained-three-random,2026092416,2400,random-2,random,-2613.51
three-trained-three-random,2026092416,2400,random-3,random,5787.08
three-trained-three-random,2026092416,2400,trained-1,trained,-587.0
three-trained-three-random,2026092416,2400,trained-2,trained,-2686.31
three-trained-three-random,2026092416,2400,trained-3,trained,2851.76
three-trained-three-random,2026092416,2500,random-1,random,-2424.02
three-trained-three-random,2026092416,2500,random-2,random,-2187.51
three-trained-three-random,2026092416,2500,random-3,random,4714.58
three-trained-three-random,2026092416,2500,trained-1,trained,-711.5
three-trained-three-random,2026092416,2500,trained-2,trained,-1741.81
three-trained-three-random,2026092416,2500,trained-3,trained,2350.26
three-trained-three-random,2026092416,2600,random-1,random,-2731.52
three-trained-three-random,2026092416,2600,random-2,random,-1352.51
three-trained-three-random,2026092416,2600,random-3,random,3981.08
three-trained-three-random,2026092416,2600,trained-1,trained,-390.0
three-trained-three-random,2026092416,2600,trained-2,trained,-1967.31
three-trained-three-random,2026092416,2600,trained-3,trained,2460.26
three-trained-three-random,2026092416,2700,random-1,random,-3194.52
three-trained-three-random,2026092416,2700,random-2,random,-1308.26
three-trained-three-random,2026092416,2700,random-3,random,3658.08
three-trained-three-random,2026092416,2700,trained-1,trained,-220.75
three-trained-three-random,2026092416,2700,trained-2,trained,-1808.31
three-trained-three-random,2026092416,2700,trained-3,trained,2873.76
three-trained-three-random,2026092416,2800,random-1,random,-3647.77
three-trained-three-random,2026092416,2800,random-2,random,-326.51
three-trained-three-random,2026092416,2800,random-3,random,4086.08
three-trained-three-random,2026092416,2800,trained-1,trained,-377.75
three-trained-three-random,2026092416,2800,trained-2,trained,-1420.31
three-trained-three-random,2026092416,2800,trained-3,trained,1686.26
three-trained-three-random,2026092416,2900,random-1,random,-1816.02
three-trained-three-random,2026092416,2900,random-2,random,-513.01
three-trained-three-random,2026092416,2900,random-3,random,2506.58
three-trained-three-random,2026092416,2900,trained-1,trained,785.0
three-trained-three-random,2026092416,2900,trained-2,trained,-1081.56
three-trained-three-random,2026092416,2900,trained-3,trained,119.01
three-trained-three-random,2026092416,3000,random-1,random,-2054.77
three-trained-three-random,2026092416,3000,random-2,random,-772.51
three-trained-three-random,2026092416,3000,random-3,random,3475.58
three-trained-three-random,2026092416,3000,trained-1,trained,1759.0
three-trained-three-random,2026092416,3000,trained-2,trained,-2412.31
three-trained-three-random,2026092416,3000,trained-3,trained,5.01
one-trained-five-random,2026092417,100,random-1,random,-469.25
one-trained-five-random,2026092417,100,random-2,random,-489.5
one-trained-five-random,2026092417,100,random-3,random,-472.5
one-trained-five-random,2026092417,100,random-4,random,-923.5
one-trained-five-random,2026092417,100,random-5,random,1011.5
one-trained-five-random,2026092417,100,trained-1,trained,1343.25
one-trained-five-random,2026092417,200,random-1,random,-442.5
one-trained-five-random,2026092417,200,random-2,random,-895.75
one-trained-five-random,2026092417,200,random-3,random,-542.75
one-trained-five-random,2026092417,200,random-4,random,138.25
one-trained-five-random,2026092417,200,random-5,random,-509.0
one-trained-five-random,2026092417,200,trained-1,trained,2251.75
one-trained-five-random,2026092417,300,random-1,random,-11.0
one-trained-five-random,2026092417,300,random-2,random,-2792.25
one-trained-five-random,2026092417,300,random-3,random,-290.75
one-trained-five-random,2026092417,300,random-4,random,-214.5
one-trained-five-random,2026092417,300,random-5,random,1284.5
one-trained-five-random,2026092417,300,trained-1,trained,2024.0
one-trained-five-random,2026092417,400,random-1,random,257.0
one-trained-five-random,2026092417,400,random-2,random,-3993.0
one-trained-five-random,2026092417,400,random-3,random,-914.5
one-trained-five-random,2026092417,400,random-4,random,-77.5
one-trained-five-random,2026092417,400,random-5,random,1745.5
one-trained-five-random,2026092417,400,trained-1,trained,2982.5
one-trained-five-random,2026092417,500,random-1,random,-1692.0
one-trained-five-random,2026092417,500,random-2,random,-2774.5
one-trained-five-random,2026092417,500,random-3,random,-343.5
one-trained-five-random,2026092417,500,random-4,random,279.25
one-trained-five-random,2026092417,500,random-5,random,1591.0
one-trained-five-random,2026092417,500,trained-1,trained,2939.75
one-trained-five-random,2026092417,600,random-1,random,-1640.0
one-trained-five-random,2026092417,600,random-2,random,-2400.5
one-trained-five-random,2026092417,600,random-3,random,-230.0
one-trained-five-random,2026092417,600,random-4,random,-407.25
one-trained-five-random,2026092417,600,random-5,random,1266.0
one-trained-five-random,2026092417,600,trained-1,trained,3411.75
one-trained-five-random,2026092417,700,random-1,random,-2049.5
one-trained-five-random,2026092417,700,random-2,random,-2821.5
one-trained-five-random,2026092417,700,random-3,random,-921.25
one-trained-five-random,2026092417,700,random-4,random,671.25
one-trained-five-random,2026092417,700,random-5,random,1094.5
one-trained-five-random,2026092417,700,trained-1,trained,4026.5
one-trained-five-random,2026092417,800,random-1,random,-894.5
one-trained-five-random,2026092417,800,random-2,random,-3275.0
one-trained-five-random,2026092417,800,random-3,random,-113.25
one-trained-five-random,2026092417,800,random-4,random,-72.5
one-trained-five-random,2026092417,800,random-5,random,835.25
one-trained-five-random,2026092417,800,trained-1,trained,3520.0
one-trained-five-random,2026092417,900,random-1,random,-1595.75
one-trained-five-random,2026092417,900,random-2,random,-3009.0
one-trained-five-random,2026092417,900,random-3,random,-894.25
one-trained-five-random,2026092417,900,random-4,random,535.0
one-trained-five-random,2026092417,900,random-5,random,2879.25
one-trained-five-random,2026092417,900,trained-1,trained,2084.75
one-trained-five-random,2026092417,1000,random-1,random,-2573.25
one-trained-five-random,2026092417,1000,random-2,random,-4938.58
one-trained-five-random,2026092417,1000,random-3,random,2440.17
one-trained-five-random,2026092417,1000,random-4,random,-528.25
one-trained-five-random,2026092417,1000,random-5,random,3003.66
one-trained-five-random,2026092417,1000,trained-1,trained,2596.25
one-trained-five-random,2026092417,1100,random-1,random,-3128.75
one-trained-five-random,2026092417,1100,random-2,random,-3595.58
one-trained-five-random,2026092417,1100,random-3,random,3777.17
one-trained-five-random,2026092417,1100,random-4,random,-1162.0
one-trained-five-random,2026092417,1100,random-5,random,1824.16
one-trained-five-random,2026092417,1100,trained-1,trained,2285.0
one-trained-five-random,2026092417,1200,random-1,random,-3976.0
one-trained-five-random,2026092417,1200,random-2,random,-4221.83
one-trained-five-random,2026092417,1200,random-3,random,5138.26
one-trained-five-random,2026092417,1200,random-4,random,62.58
one-trained-five-random,2026092417,1200,random-5,random,1299.41
one-trained-five-random,2026092417,1200,trained-1,trained,1697.58
one-trained-five-random,2026092417,1300,random-1,random,-2769.25
one-trained-five-random,2026092417,1300,random-2,random,-3171.83
one-trained-five-random,2026092417,1300,random-3,random,7743.51
one-trained-five-random,2026092417,1300,random-4,random,-1822.67
one-trained-five-random,2026092417,1300,random-5,random,-209.09
one-trained-five-random,2026092417,1300,trained-1,trained,229.33
one-trained-five-random,2026092417,1400,random-1,random,-2828.77
one-trained-five-random,2026092417,1400,random-2,random,-2780.93
one-trained-five-random,2026092417,1400,random-3,random,8612.75
one-trained-five-random,2026092417,1400,random-4,random,-2168.92
one-trained-five-random,2026092417,1400,random-5,random,-2025.19
one-trained-five-random,2026092417,1400,trained-1,trained,1191.06
one-trained-five-random,2026092417,1500,random-1,random,-2951.77
one-trained-five-random,2026092417,1500,random-2,random,-1798.18
one-trained-five-random,2026092417,1500,random-3,random,9136.25
one-trained-five-random,2026092417,1500,random-4,random,-3060.17
one-trained-five-random,2026092417,1500,random-5,random,-1318.19
one-trained-five-random,2026092417,1500,trained-1,trained,-7.94
one-trained-five-random,2026092417,1600,random-1,random,-2950.77
one-trained-five-random,2026092417,1600,random-2,random,-945.68
one-trained-five-random,2026092417,1600,random-3,random,7425.25
one-trained-five-random,2026092417,1600,random-4,random,-3421.17
one-trained-five-random,2026092417,1600,random-5,random,-1569.69
one-trained-five-random,2026092417,1600,trained-1,trained,1462.06
one-trained-five-random,2026092417,1700,random-1,random,-1781.27
one-trained-five-random,2026092417,1700,random-2,random,278.32
one-trained-five-random,2026092417,1700,random-3,random,5949.25
one-trained-five-random,2026092417,1700,random-4,random,-3829.17
one-trained-five-random,2026092417,1700,random-5,random,-2133.19
one-trained-five-random,2026092417,1700,trained-1,trained,1516.06
one-trained-five-random,2026092417,1800,random-1,random,-2579.77
one-trained-five-random,2026092417,1800,random-2,random,2072.82
one-trained-five-random,2026092417,1800,random-3,random,4544.25
one-trained-five-random,2026092417,1800,random-4,random,-2566.67
one-trained-five-random,2026092417,1800,random-5,random,-1735.69
one-trained-five-random,2026092417,1800,trained-1,trained,265.06
one-trained-five-random,2026092417,1900,random-1,random,-1788.27
one-trained-five-random,2026092417,1900,random-2,random,1195.32
one-trained-five-random,2026092417,1900,random-3,random,5975.25
one-trained-five-random,2026092417,1900,random-4,random,-3220.17
one-trained-five-random,2026092417,1900,random-5,random,-2216.69
one-trained-five-random,2026092417,1900,trained-1,trained,54.56
one-trained-five-random,2026092417,2000,random-1,random,-909.27
one-trained-five-random,2026092417,2000,random-2,random,575.07
one-trained-five-random,2026092417,2000,random-3,random,5182.25
one-trained-five-random,2026092417,2000,random-4,random,-2083.92
one-trained-five-random,2026092417,2000,random-5,random,-2230.19
one-trained-five-random,2026092417,2000,trained-1,trained,-533.94
one-trained-five-random,2026092417,2100,random-1,random,-1397.52
one-trained-five-random,2026092417,2100,random-2,random,627.32
one-trained-five-random,2026092417,2100,random-3,random,7553.25
one-trained-five-random,2026092417,2100,random-4,random,-1447.92
one-trained-five-random,2026092417,2100,random-5,random,-2747.19
one-trained-five-random,2026092417,2100,trained-1,trained,-2587.94
one-trained-five-random,2026092417,2200,random-1,random,-2066.52
one-trained-five-random,2026092417,2200,random-2,random,1254.82
one-trained-five-random,2026092417,2200,random-3,random,7680.25
one-trained-five-random,2026092417,2200,random-4,random,-849.92
one-trained-five-random,2026092417,2200,random-5,random,-2124.19
one-trained-five-random,2026092417,2200,trained-1,trained,-3894.44
one-trained-five-random,2026092417,2300,random-1,random,-2280.77
one-trained-five-random,2026092417,2300,random-2,random,1640.32
one-trained-five-random,2026092417,2300,random-3,random,6762.67
one-trained-five-random,2026092417,2300,random-4,random,-301.5
one-trained-five-random,2026092417,2300,random-5,random,-1668.28
one-trained-five-random,2026092417,2300,trained-1,trained,-4152.44
one-trained-five-random,2026092417,2400,random-1,random,-2985.77
one-trained-five-random,2026092417,2400,random-2,random,2280.82
one-trained-five-random,2026092417,2400,random-3,random,6093.17
one-trained-five-random,2026092417,2400,random-4,random,619.0
one-trained-five-random,2026092417,2400,random-5,random,-1498.78
one-trained-five-random,2026092417,2400,trained-1,trained,-4508.44
one-trained-five-random,2026092417,2500,random-1,random,-3030.27
one-trained-five-random,2026092417,2500,random-2,random,1628.57
one-trained-five-random,2026092417,2500,random-3,random,5720.67
one-trained-five-random,2026092417,2500,random-4,random,-699.25
one-trained-five-random,2026092417,2500,random-5,random,828.22
one-trained-five-random,2026092417,2500,trained-1,trained,-4447.94
one-trained-five-random,2026092417,2600,random-1,random,-2235.27
one-trained-five-random,2026092417,2600,random-2,random,1160.32
one-trained-five-random,2026092417,2600,random-3,random,4569.17
one-trained-five-random,2026092417,2600,random-4,random,1966.5
one-trained-five-random,2026092417,2600,random-5,random,-1528.78
one-trained-five-random,2026092417,2600,trained-1,trained,-3931.94
one-trained-five-random,2026092417,2700,random-1,random,-683.77
one-trained-five-random,2026092417,2700,random-2,random,1632.82
one-trained-five-random,2026092417,2700,random-3,random,3603.67
one-trained-five-random,2026092417,2700,random-4,random,2497.0
one-trained-five-random,2026092417,2700,random-5,random,-1971.78
one-trained-five-random,2026092417,2700,trained-1,trained,-5077.94
one-trained-five-random,2026092417,2800,random-1,random,-1723.77
one-trained-five-random,2026092417,2800,random-2,random,1767.32
one-trained-five-random,2026092417,2800,random-3,random,3728.17
one-trained-five-random,2026092417,2800,random-4,random,2872.0
one-trained-five-random,2026092417,2800,random-5,random,-719.78
one-trained-five-random,2026092417,2800,trained-1,trained,-5923.94
one-trained-five-random,2026092417,2900,random-1,random,-1333.86
one-trained-five-random,2026092417,2900,random-2,random,451.32
one-trained-five-random,2026092417,2900,random-3,random,6686.42
one-trained-five-random,2026092417,2900,random-4,random,2849.67
one-trained-five-random,2026092417,2900,random-5,random,-1814.61
one-trained-five-random,2026092417,2900,trained-1,trained,-6838.94
one-trained-five-random,2026092417,3000,random-1,random,-1229.61
one-trained-five-random,2026092417,3000,random-2,random,-820.68
one-trained-five-random,2026092417,3000,random-3,random,6234.17
one-trained-five-random,2026092417,3000,random-4,random,4350.92
one-trained-five-random,2026092417,3000,random-5,random,-2462.36
one-trained-five-random,2026092417,3000,trained-1,trained,-6072.44
trained-tight-passive-four-random,2026092418,100,random-1,random,264.75
trained-tight-passive-four-random,2026092418,100,random-2,random,668.5
trained-tight-passive-four-random,2026092418,100,random-3,random,-751.5
trained-tight-passive-four-random,2026092418,100,random-4,random,184.25
trained-tight-passive-four-random,2026092418,100,tight-passive,scripted,-323.5
trained-tight-passive-four-random,2026092418,100,trained-1,trained,-42.5
trained-tight-passive-four-random,2026092418,200,random-1,random,-452.25
trained-tight-passive-four-random,2026092418,200,random-2,random,1114.5
trained-tight-passive-four-random,2026092418,200,random-3,random,190.75
trained-tight-passive-four-random,2026092418,200,random-4,random,150.25
trained-tight-passive-four-random,2026092418,200,tight-passive,scripted,-445.0
trained-tight-passive-four-random,2026092418,200,trained-1,trained,-558.25
trained-tight-passive-four-random,2026092418,300,random-1,random,-383.25
trained-tight-passive-four-random,2026092418,300,random-2,random,830.0
trained-tight-passive-four-random,2026092418,300,random-3,random,32.0
trained-tight-passive-four-random,2026092418,300,random-4,random,589.25
trained-tight-passive-four-random,2026092418,300,tight-passive,scripted,-379.5
trained-tight-passive-four-random,2026092418,300,trained-1,trained,-688.5
trained-tight-passive-four-random,2026092418,400,random-1,random,-1842.25
trained-tight-passive-four-random,2026092418,400,random-2,random,219.0
trained-tight-passive-four-random,2026092418,400,random-3,random,1840.0
trained-tight-passive-four-random,2026092418,400,random-4,random,581.25
trained-tight-passive-four-random,2026092418,400,tight-passive,scripted,-269.5
trained-tight-passive-four-random,2026092418,400,trained-1,trained,-528.5
trained-tight-passive-four-random,2026092418,500,random-1,random,-1299.0
trained-tight-passive-four-random,2026092418,500,random-2,random,620.25
trained-tight-passive-four-random,2026092418,500,random-3,random,1762.0
trained-tight-passive-four-random,2026092418,500,random-4,random,-586.0
trained-tight-passive-four-random,2026092418,500,tight-passive,scripted,-186.0
trained-tight-passive-four-random,2026092418,500,trained-1,trained,-311.25
trained-tight-passive-four-random,2026092418,600,random-1,random,-18.0
trained-tight-passive-four-random,2026092418,600,random-2,random,567.0
trained-tight-passive-four-random,2026092418,600,random-3,random,627.25
trained-tight-passive-four-random,2026092418,600,random-4,random,-521.5
trained-tight-passive-four-random,2026092418,600,tight-passive,scripted,-218.5
trained-tight-passive-four-random,2026092418,600,trained-1,trained,-436.25
trained-tight-passive-four-random,2026092418,700,random-1,random,1200.16
trained-tight-passive-four-random,2026092418,700,random-2,random,-92.91
trained-tight-passive-four-random,2026092418,700,random-3,random,1061.33
trained-tight-passive-four-random,2026092418,700,random-4,random,-1811.5
trained-tight-passive-four-random,2026092418,700,tight-passive,scripted,262.0
trained-tight-passive-four-random,2026092418,700,trained-1,trained,-619.08
trained-tight-passive-four-random,2026092418,800,random-1,random,2293.16
trained-tight-passive-four-random,2026092418,800,random-2,random,-431.41
trained-tight-passive-four-random,2026092418,800,random-3,random,1414.83
trained-tight-passive-four-random,2026092418,800,random-4,random,-3348.5
trained-tight-passive-four-random,2026092418,800,tight-passive,scripted,441.5
trained-tight-passive-four-random,2026092418,800,trained-1,trained,-369.58
trained-tight-passive-four-random,2026092418,900,random-1,random,2270.91
trained-tight-passive-four-random,2026092418,900,random-2,random,38.84
trained-tight-passive-four-random,2026092418,900,random-3,random,1096.83
trained-tight-passive-four-random,2026092418,900,random-4,random,-2933.25
trained-tight-passive-four-random,2026092418,900,tight-passive,scripted,616.5
trained-tight-passive-four-random,2026092418,900,trained-1,trained,-1089.83
trained-tight-passive-four-random,2026092418,1000,random-1,random,3542.66
trained-tight-passive-four-random,2026092418,1000,random-2,random,-873.91
trained-tight-passive-four-random,2026092418,1000,random-3,random,182.83
trained-tight-passive-four-random,2026092418,1000,random-4,random,-3257.0
trained-tight-passive-four-random,2026092418,1000,tight-passive,scripted,1113.75
trained-tight-passive-four-random,2026092418,1000,trained-1,trained,-708.33
trained-tight-passive-four-random,2026092418,1100,random-1,random,2808.66
trained-tight-passive-four-random,2026092418,1100,random-2,random,-548.41
trained-tight-passive-four-random,2026092418,1100,random-3,random,1627.58
trained-tight-passive-four-random,2026092418,1100,random-4,random,-3231.0
trained-tight-passive-four-random,2026092418,1100,tight-passive,scripted,1406.75
trained-tight-passive-four-random,2026092418,1100,trained-1,trained,-2063.58
trained-tight-passive-four-random,2026092418,1200,random-1,random,2795.16
trained-tight-passive-four-random,2026092418,1200,random-2,random,-1239.41
trained-tight-passive-four-random,2026092418,1200,random-3,random,1606.58
trained-tight-passive-four-random,2026092418,1200,random-4,random,-2868.75
trained-tight-passive-four-random,2026092418,1200,tight-passive,scripted,1274.75
trained-tight-passive-four-random,2026092418,1200,trained-1,trained,-1568.33
trained-tight-passive-four-random,2026092418,1300,random-1,random,2358.16
trained-tight-passive-four-random,2026092418,1300,random-2,random,-1828.91
trained-tight-passive-four-random,2026092418,1300,random-3,random,1691.08
trained-tight-passive-four-random,2026092418,1300,random-4,random,-2007.25
trained-tight-passive-four-random,2026092418,1300,tight-passive,scripted,1249.75
trained-tight-passive-four-random,2026092418,1300,trained-1,trained,-1462.83
trained-tight-passive-four-random,2026092418,1400,random-1,random,929.41
trained-tight-passive-four-random,2026092418,1400,random-2,random,-2935.66
trained-tight-passive-four-random,2026092418,1400,random-3,random,2512.33
trained-tight-passive-four-random,2026092418,1400,random-4,random,-947.5
trained-tight-passive-four-random,2026092418,1400,tight-passive,scripted,1021.75
trained-tight-passive-four-random,2026092418,1400,trained-1,trained,-580.33
trained-tight-passive-four-random,2026092418,1500,random-1,random,1640.16
trained-tight-passive-four-random,2026092418,1500,random-2,random,-1747.91
trained-tight-passive-four-random,2026092418,1500,random-3,random,2541.58
trained-tight-passive-four-random,2026092418,1500,random-4,random,-1468.5
trained-tight-passive-four-random,2026092418,1500,tight-passive,scripted,903.25
trained-tight-passive-four-random,2026092418,1500,trained-1,trained,-1868.58
trained-tight-passive-four-random,2026092418,1600,random-1,random,2812.66
trained-tight-passive-four-random,2026092418,1600,random-2,random,-1804.41
trained-tight-passive-four-random,2026092418,1600,random-3,random,2412.83
trained-tight-passive-four-random,2026092418,1600,random-4,random,-1832.5
trained-tight-passive-four-random,2026092418,1600,tight-passive,scripted,1030.5
trained-tight-passive-four-random,2026092418,1600,trained-1,trained,-2619.08
trained-tight-passive-four-random,2026092418,1700,random-1,random,3194.16
trained-tight-passive-four-random,2026092418,1700,random-2,random,-1000.91
trained-tight-passive-four-random,2026092418,1700,random-3,random,2347.83
trained-tight-passive-four-random,2026092418,1700,random-4,random,-2615.0
trained-tight-passive-four-random,2026092418,1700,tight-passive,scripted,926.5
trained-tight-passive-four-random,2026092418,1700,trained-1,trained,-2852.58
trained-tight-passive-four-random,2026092418,1800,random-1,random,3984.75
trained-tight-passive-four-random,2026092418,1800,random-2,random,-398.83
trained-tight-passive-four-random,2026092418,1800,random-3,random,1760.08
trained-tight-passive-four-random,2026092418,1800,random-4,random,-1897.17
trained-tight-passive-four-random,2026092418,1800,tight-passive,scripted,894.75
trained-tight-passive-four-random,2026092418,1800,trained-1,trained,-4343.58
trained-tight-passive-four-random,2026092418,1900,random-1,random,3481.25
trained-tight-passive-four-random,2026092418,1900,random-2,random,317.67
trained-tight-passive-four-random,2026092418,1900,random-3,random,1123.58
trained-tight-passive-four-random,2026092418,1900,random-4,random,-2443.17
trained-tight-passive-four-random,2026092418,1900,tight-passive,scripted,783.75
trained-tight-passive-four-random,2026092418,1900,trained-1,trained,-3263.08
trained-tight-passive-four-random,2026092418,2000,random-1,random,3345.25
trained-tight-passive-four-random,2026092418,2000,random-2,random,667.92
trained-tight-passive-four-random,2026092418,2000,random-3,random,1258.33
trained-tight-passive-four-random,2026092418,2000,random-4,random,-2443.67
trained-tight-passive-four-random,2026092418,2000,tight-passive,scripted,555.25
trained-tight-passive-four-random,2026092418,2000,trained-1,trained,-3383.08
trained-tight-passive-four-random,2026092418,2100,random-1,random,4027.25
trained-tight-passive-four-random,2026092418,2100,random-2,random,188.42
trained-tight-passive-four-random,2026092418,2100,random-3,random,2231.83
trained-tight-passive-four-random,2026092418,2100,random-4,random,-2295.17
trained-tight-passive-four-random,2026092418,2100,tight-passive,scripted,933.25
trained-tight-passive-four-random,2026092418,2100,trained-1,trained,-5085.58
trained-tight-passive-four-random,2026092418,2200,random-1,random,3848.25
trained-tight-passive-four-random,2026092418,2200,random-2,random,69.42
trained-tight-passive-four-random,2026092418,2200,random-3,random,2691.33
trained-tight-passive-four-random,2026092418,2200,random-4,random,-2548.17
trained-tight-passive-four-random,2026092418,2200,tight-passive,scripted,1296.75
trained-tight-passive-four-random,2026092418,2200,trained-1,trained,-5357.58
trained-tight-passive-four-random,2026092418,2300,random-1,random,4590.75
trained-tight-passive-four-random,2026092418,2300,random-2,random,-105.08
trained-tight-passive-four-random,2026092418,2300,random-3,random,1862.17
trained-tight-passive-four-random,2026092418,2300,random-4,random,-1900.34
trained-tight-passive-four-random,2026092418,2300,tight-passive,scripted,1336.75
trained-tight-passive-four-random,2026092418,2300,trained-1,trained,-5784.25
trained-tight-passive-four-random,2026092418,2400,random-1,random,4665.67
trained-tight-passive-four-random,2026092418,2400,random-2,random,158.58
trained-tight-passive-four-random,2026092418,2400,random-3,random,1263.67
trained-tight-passive-four-random,2026092418,2400,random-4,random,-2106.34
trained-tight-passive-four-random,2026092418,2400,tight-passive,scripted,1633.25
trained-tight-passive-four-random,2026092418,2400,trained-1,trained,-5614.83
trained-tight-passive-four-random,2026092418,2500,random-1,random,5811.67
trained-tight-passive-four-random,2026092418,2500,random-2,random,485.58
trained-tight-passive-four-random,2026092418,2500,random-3,random,230.67
trained-tight-passive-four-random,2026092418,2500,random-4,random,-2567.34
trained-tight-passive-four-random,2026092418,2500,tight-passive,scripted,1509.25
trained-tight-passive-four-random,2026092418,2500,trained-1,trained,-5469.83
trained-tight-passive-four-random,2026092418,2600,random-1,random,5158.67
trained-tight-passive-four-random,2026092418,2600,random-2,random,192.08
trained-tight-passive-four-random,2026092418,2600,random-3,random,115.67
trained-tight-passive-four-random,2026092418,2600,random-4,random,-2228.34
trained-tight-passive-four-random,2026092418,2600,tight-passive,scripted,1717.25
trained-tight-passive-four-random,2026092418,2600,trained-1,trained,-4955.33
trained-tight-passive-four-random,2026092418,2700,random-1,random,5908.17
trained-tight-passive-four-random,2026092418,2700,random-2,random,-32.42
trained-tight-passive-four-random,2026092418,2700,random-3,random,996.17
trained-tight-passive-four-random,2026092418,2700,random-4,random,-2825.84
trained-tight-passive-four-random,2026092418,2700,tight-passive,scripted,1911.25
trained-tight-passive-four-random,2026092418,2700,trained-1,trained,-5957.33
trained-tight-passive-four-random,2026092418,2800,random-1,random,4738.67
trained-tight-passive-four-random,2026092418,2800,random-2,random,84.08
trained-tight-passive-four-random,2026092418,2800,random-3,random,1530.67
trained-tight-passive-four-random,2026092418,2800,random-4,random,-2389.84
trained-tight-passive-four-random,2026092418,2800,tight-passive,scripted,1961.75
trained-tight-passive-four-random,2026092418,2800,trained-1,trained,-5925.33
trained-tight-passive-four-random,2026092418,2900,random-1,random,3940.67
trained-tight-passive-four-random,2026092418,2900,random-2,random,118.08
trained-tight-passive-four-random,2026092418,2900,random-3,random,2332.42
trained-tight-passive-four-random,2026092418,2900,random-4,random,-2256.09
trained-tight-passive-four-random,2026092418,2900,tight-passive,scripted,2137.25
trained-tight-passive-four-random,2026092418,2900,trained-1,trained,-6272.33
trained-tight-passive-four-random,2026092418,3000,random-1,random,2062.67
trained-tight-passive-four-random,2026092418,3000,random-2,random,670.58
trained-tight-passive-four-random,2026092418,3000,random-3,random,2325.42
trained-tight-passive-four-random,2026092418,3000,random-4,random,-2698.84
trained-tight-passive-four-random,2026092418,3000,tight-passive,scripted,3513.25
trained-tight-passive-four-random,2026092418,3000,trained-1,trained,-5873.08
trained-loose-aggressive-four-random,2026092419,100,loose-aggressive,scripted,770.5
trained-loose-aggressive-four-random,2026092419,100,random-1,random,1185.0
trained-loose-aggressive-four-random,2026092419,100,random-2,random,403.17
trained-loose-aggressive-four-random,2026092419,100,random-3,random,-1216.25
trained-loose-aggressive-four-random,2026092419,100,random-4,random,-2370.59
trained-loose-aggressive-four-random,2026092419,100,trained-1,trained,1228.17
trained-loose-aggressive-four-random,2026092419,200,loose-aggressive,scripted,2552.5
trained-loose-aggressive-four-random,2026092419,200,random-1,random,-968.0
trained-loose-aggressive-four-random,2026092419,200,random-2,random,1728.67
trained-loose-aggressive-four-random,2026092419,200,random-3,random,-1419.5
trained-loose-aggressive-four-random,2026092419,200,random-4,random,-2314.09
trained-loose-aggressive-four-random,2026092419,200,trained-1,trained,420.42
trained-loose-aggressive-four-random,2026092419,300,loose-aggressive,scripted,2819.5
trained-loose-aggressive-four-random,2026092419,300,random-1,random,-1310.17
trained-loose-aggressive-four-random,2026092419,300,random-2,random,1179.01
trained-loose-aggressive-four-random,2026092419,300,random-3,random,-345.42
trained-loose-aggressive-four-random,2026092419,300,random-4,random,-2727.34
trained-loose-aggressive-four-random,2026092419,300,trained-1,trained,384.42
trained-loose-aggressive-four-random,2026092419,400,loose-aggressive,scripted,3608.25
trained-loose-aggressive-four-random,2026092419,400,random-1,random,-1216.67
trained-loose-aggressive-four-random,2026092419,400,random-2,random,-29.99
trained-loose-aggressive-four-random,2026092419,400,random-3,random,-1004.42
trained-loose-aggressive-four-random,2026092419,400,random-4,random,-1666.59
trained-loose-aggressive-four-random,2026092419,400,trained-1,trained,309.42
