hand,player_0_stack,player_0_profit,player_0_cumulative_profit,player_0_name,player_1_stack,player_1_profit,player_1_cumulative_profit,player_1_name,player_2_stack,player_2_profit,player_2_cumulative_profit,player_2_name,player_3_stack,player_3_profit,player_3_cumulative_profit,player_3_name,player_4_stack,player_4_profit,player_4_cumulative_profit,player_4_name,player_5_stack,player_5_profit,player_5_cumulative_profit,player_5_name
2083,6140.6875,2.0,5940.6875,Agent 0 (iter 100),-4228.541666666666,0.0,-4428.541666666666,Agent 1 (iter 500),-2885.6666666666665,0.0,-3085.6666666666665,Agent 2 (iter 1000),6474.239583333333,-2.0,6274.239583333333,Agent 3 (iter 1500),-1365.59375,0.0,-1565.59375,Agent 4 (iter 4000),-2935.125,0.0,-3135.125,Agent 5 (iter 2300)
2084,6140.6875,0.0,5940.6875,Agent 0 (iter 100),-4228.541666666666,0.0,-4428.541666666666,Agent 1 (iter 500),-2885.6666666666665,0.0,-3085.6666666666665,Agent 2 (iter 1000),6474.239583333333,0.0,6274.239583333333,Agent 3 (iter 1500),-1365.59375,0.0,-1565.59375,Agent 4 (iter 4000),-2935.125,0.0,-3135.125,Agent 5 (iter 2300)
2085,6140.6875,0.0,5940.6875,Agent 0 (iter 100),-4228.541666666666,0.0,-4428.541666666666,Agent 1 (iter 500),-2885.6666666666665,-0.0,-3085.6666666666665,Agent 2 (iter 1000),6474.239583333333,0.0,6274.239583333333,Agent 3 (iter 1500),-1365.59375,0.0,-1565.59375,Agent 4 (iter 4000),-2935.125,0.0,-3135.125,Agent 5 (iter 2300)
2086,6140.6875,0.0,5940.6875,Agent 0 (iter 100),-4228.541666666666,0.0,-4428.541666666666,Agent 1 (iter 500),-2885.6666666666665,0.0,-3085.6666666666665,Agent 2 (iter 1000),6474.239583333333,0.0,6274.239583333333,Agent 3 (iter 1500),-1365.59375,0.0,-1565.59375,Agent 4 (iter 4000),-2935.125,0.0,-3135.125,Agent 5 (iter 2300)
2087,6140.6875,0.0,5940.6875,Agent 0 (iter 100),-4228.541666666666,0.0,-4428.541666666666,Agent 1 (iter 500),-2885.6666666666665,0.0,-3085.6666666666665,Agent 2 (iter 1000),6474.239583333333,0.0,6274.239583333333,Agent 3 (iter 1500),-1365.59375,0.0,-1565.59375,Agent 4 (iter 4000),-2935.125,0.0,-3135.125,Agent 5 (iter 2300)
2088,6140.6875,0.0,5940.6875,Agent 0 (iter 100),-4228.541666666666,0.0,-4428.541666666666,Agent 1 (iter 500),-2885.6666666666665,0.0,-3085.6666666666665,Agent 2 (iter 1000),6474.239583333333,0.0,6274.239583333333,Agent 3 (iter 1500),-1365.59375,0.0,-1565.59375,Agent 4 (iter 4000),-2935.125,-0.0,-3135.125,Agent 5 (iter 2300)
2089,6140.6875,0.0,5940.6875,Agent 0 (iter 100),-4228.541666666666,0.0,-4428.541666666666,Agent 1 (iter 500),-2885.6666666666665,0.0,-3085.6666666666665,Agent 2 (iter 1000),6474.239583333333,0.0,6274.239583333333,Agent 3 (iter 1500),-1365.59375,0.0,-1565.59375,Agent 4 (iter 4000),-2935.125,0.0,-3135.125,Agent 5 (iter 2300)
2090,6131.4375,-9.25,5931.4375,Agent 0 (iter 100),-3939.635416666666,288.90625,-4139.635416666666,Agent 1 (iter 500),-2965.6041666666665,-79.9375,-3165.6041666666665,Agent 2 (iter 1000),6306.395833333333,-167.84375,6106.395833333333,Agent 3 (iter 1500),-1392.96875,-27.375,-1592.96875,Agent 4 (iter 4000),-2939.625,-4.5,-3139.625,Agent 5 (iter 2300)
2091,6131.4375,0.0,5931.4375,Agent 0 (iter 100),-3939.635416666666,0.0,-4139.635416666666,Agent 1 (iter 500),-2965.6041666666665,0.0,-3165.6041666666665,Agent 2 (iter 1000),6306.395833333333,0.0,6106.395833333333,Agent 3 (iter 1500),-1392.96875,0.0,-1592.96875,Agent 4 (iter 4000),-2939.625,0.0,-3139.625,Agent 5 (iter 2300)
2092,6131.4375,-0.0,5931.4375,Agent 0 (iter 100),-3939.635416666666,0.0,-4139.635416666666,Agent 1 (iter 500),-2965.6041666666665,0.0,-3165.6041666666665,Agent 2 (iter 1000),6306.395833333333,0.0,6106.395833333333,Agent 3 (iter 1500),-1392.96875,0.0,-1592.96875,Agent 4 (iter 4000),-2939.625,0.0,-3139.625,Agent 5 (iter 2300)
2093,6132.4375,1.0,5932.4375,Agent 0 (iter 100),-3939.635416666666,0.0,-4139.635416666666,Agent 1 (iter 500),-2965.6041666666665,0.0,-3165.6041666666665,Agent 2 (iter 1000),6306.395833333333,0.0,6106.395833333333,Agent 3 (iter 1500),-1392.96875,0.0,-1592.96875,Agent 4 (iter 4000),-2940.625,-1.0,-3140.625,Agent 5 (iter 2300)
2094,6132.4375,0.0,5932.4375,Agent 0 (iter 100),-3939.635416666666,0.0,-4139.635416666666,Agent 1 (iter 500),-2965.6041666666665,0.0,-3165.6041666666665,Agent 2 (iter 1000),6306.395833333333,0.0,6106.395833333333,Agent 3 (iter 1500),-1392.96875,0.0,-1592.96875,Agent 4 (iter 4000),-2940.625,-0.0,-3140.625,Agent 5 (iter 2300)
2095,6132.4375,-0.0,5932.4375,Agent 0 (iter 100),-3997.885416666666,-58.25,-4197.885416666666,Agent 1 (iter 500),-3023.8541666666665,-58.25,-3223.8541666666665,Agent 2 (iter 1000),6306.395833333333,-0.0,6106.395833333333,Agent 3 (iter 1500),-1267.46875,125.5,-1467.46875,Agent 4 (iter 4000),-2949.625,-9.0,-3149.625,Agent 5 (iter 2300)
2096,6132.4375,0.0,5932.4375,Agent 0 (iter 100),-3997.885416666666,0.0,-4197.885416666666,Agent 1 (iter 500),-3023.8541666666665,0.0,-3223.8541666666665,Agent 2 (iter 1000),6306.395833333333,0.0,6106.395833333333,Agent 3 (iter 1500),-1267.46875,0.0,-1467.46875,Agent 4 (iter 4000),-2949.625,0.0,-3149.625,Agent 5 (iter 2300)
2097,6132.4375,0.0,5932.4375,Agent 0 (iter 100),-3997.885416666666,0.0,-4197.885416666666,Agent 1 (iter 500),-3023.8541666666665,0.0,-3223.8541666666665,Agent 2 (iter 1000),6306.395833333333,0.0,6106.395833333333,Agent 3 (iter 1500),-1267.46875,0.0,-1467.46875,Agent 4 (iter 4000),-2949.625,0.0,-3149.625,Agent 5 (iter 2300)
2098,6135.9375,3.5,5935.9375,Agent 0 (iter 100),-4001.385416666666,-3.5,-4201.385416666666,Agent 1 (iter 500),-3023.8541666666665,0.0,-3223.8541666666665,Agent 2 (iter 1000),6306.395833333333,0.0,6106.395833333333,Agent 3 (iter 1500),-1267.46875,0.0,-1467.46875,Agent 4 (iter 4000),-2949.625,0.0,-3149.625,Agent 5 (iter 2300)
2099,6135.9375,0.0,5935.9375,Agent 0 (iter 100),-4001.385416666666,0.0,-4201.385416666666,Agent 1 (iter 500),-3023.8541666666665,0.0,-3223.8541666666665,Agent 2 (iter 1000),6306.395833333333,0.0,6106.395833333333,Agent 3 (iter 1500),-1267.46875,0.0,-1467.46875,Agent 4 (iter 4000),-2949.625,0.0,-3149.625,Agent 5 (iter 2300)
2100,6135.9375,0.0,5935.9375,Agent 0 (iter 100),-4001.385416666666,0.0,-4201.385416666666,Agent 1 (iter 500),-3023.8541666666665,0.0,-3223.8541666666665,Agent 2 (iter 1000),6306.395833333333,0.0,6106.395833333333,Agent 3 (iter 1500),-1267.46875,0.0,-1467.46875,Agent 4 (iter 4000),-2949.625,0.0,-3149.625,Agent 5 (iter 2300)
2101,6135.9375,0.0,5935.9375,Agent 0 (iter 100),-4001.385416666666,0.0,-4201.385416666666,Agent 1 (iter 500),-3023.8541666666665,0.0,-3223.8541666666665,Agent 2 (iter 1000),6306.395833333333,0.0,6106.395833333333,Agent 3 (iter 1500),-1267.46875,0.0,-1467.46875,Agent 4 (iter 4000),-2949.625,0.0,-3149.625,Agent 5 (iter 2300)
2102,6135.9375,0.0,5935.9375,Agent 0 (iter 100),-4001.385416666666,0.0,-4201.385416666666,Agent 1 (iter 500),-3023.8541666666665,0.0,-3223.8541666666665,Agent 2 (iter 1000),6306.395833333333,0.0,6106.395833333333,Agent 3 (iter 1500),-1267.46875,0.0,-1467.46875,Agent 4 (iter 4000),-2949.625,0.0,-3149.625,Agent 5 (iter 2300)
2103,6135.9375,0.0,5935.9375,Agent 0 (iter 100),-4001.385416666666,0.0,-4201.385416666666,Agent 1 (iter 500),-3023.8541666666665,0.0,-3223.8541666666665,Agent 2 (iter 1000),6306.395833333333,0.0,6106.395833333333,Agent 3 (iter 1500),-1267.46875,0.0,-1467.46875,Agent 4 (iter 4000),-2949.625,0.0,-3149.625,Agent 5 (iter 2300)
2104,6137.9375,2.0,5937.9375,Agent 0 (iter 100),-4001.385416666666,0.0,-4201.385416666666,Agent 1 (iter 500),-3023.8541666666665,0.0,-3223.8541666666665,Agent 2 (iter 1000),6306.395833333333,0.0,6106.395833333333,Agent 3 (iter 1500),-1269.46875,-2.0,-1469.46875,Agent 4 (iter 4000),-2949.625,0.0,-3149.625,Agent 5 (iter 2300)
2105,6138.9375,1.0,5938.9375,Agent 0 (iter 100),-4001.385416666666,0.0,-4201.385416666666,Agent 1 (iter 500),-3023.8541666666665,0.0,-3223.8541666666665,Agent 2 (iter 1000),6306.395833333333,0.0,6106.395833333333,Agent 3 (iter 1500),-1269.46875,0.0,-1469.46875,Agent 4 (iter 4000),-2950.625,-1.0,-3150.625,Agent 5 (iter 2300)
2106,6143.4375,4.5,5943.4375,Agent 0 (iter 100),-4001.385416666666,0.0,-4201.385416666666,Agent 1 (iter 500),-3023.8541666666665,0.0,-3223.8541666666665,Agent 2 (iter 1000),6306.395833333333,0.0,6106.395833333333,Agent 3 (iter 1500),-1269.46875,0.0,-1469.46875,Agent 4 (iter 4000),-2955.125,-4.5,-3155.125,Agent 5 (iter 2300)
2107,5943.4375,-200.0,5743.4375,Agent 0 (iter 100),-4067.635416666666,-66.25,-4267.635416666666,Agent 1 (iter 500),-3090.1041666666665,-66.25,-3290.1041666666665,Agent 2 (iter 1000),6304.395833333333,-2.0,6104.395833333333,Agent 3 (iter 1500),-929.46875,340.0,-1129.46875,Agent 4 (iter 4000),-2960.625,-5.5,-3160.625,Agent 5 (iter 2300)
2108,5936.4375,-7.0,5736.4375,Agent 0 (iter 100),-4098.635416666666,-31.0,-4298.635416666666,Agent 1 (iter 500),-3091.1041666666665,-1.0,-3291.1041666666665,Agent 2 (iter 1000),6297.395833333333,-7.0,6097.395833333333,Agent 3 (iter 1500),-883.46875,46.0,-1083.46875,Agent 4 (iter 4000),-2960.625,-0.0,-3160.625,Agent 5 (iter 2300)
2109,5941.4375,5.0,5741.4375,Agent 0 (iter 100),-4098.635416666666,0.0,-4298.635416666666,Agent 1 (iter 500),-3091.1041666666665,0.0,-3291.1041666666665,Agent 2 (iter 1000),6297.395833333333,0.0,6097.395833333333,Agent 3 (iter 1500),-883.46875,0.0,-1083.46875,Agent 4 (iter 4000),-2965.625,-5.0,-3165.625,Agent 5 (iter 2300)
2110,5941.4375,-0.0,5741.4375,Agent 0 (iter 100),-4103.635416666666,-5.0,-4303.635416666666,Agent 1 (iter 500),-2851.8541666666665,239.25,-3051.8541666666665,Agent 2 (iter 1000),6297.395833333333,-0.0,6097.395833333333,Agent 3 (iter 1500),-1083.46875,-200.0,-1283.46875,Agent 4 (iter 4000),-2999.875,-34.25,-3199.875,Agent 5 (iter 2300)
2111,5943.4375,2.0,5743.4375,Agent 0 (iter 100),-4103.635416666666,0.0,-4303.635416666666,Agent 1 (iter 500),-2851.8541666666665,0.0,-3051.8541666666665,Agent 2 (iter 1000),6295.395833333333,-2.0,6095.395833333333,Agent 3 (iter 1500),-1083.46875,0.0,-1283.46875,Agent 4 (iter 4000),-2999.875,0.0,-3199.875,Agent 5 (iter 2300)
2112,5949.9375,6.5,5749.9375,Agent 0 (iter 100),-4103.635416666666,0.0,-4303.635416666666,Agent 1 (iter 500),-2853.8541666666665,-2.0,-3053.8541666666665,Agent 2 (iter 1000),6295.395833333333,0.0,6095.395833333333,Agent 3 (iter 1500),-1087.96875,-4.5,-1287.96875,Agent 4 (iter 4000),-2999.875,-0.0,-3199.875,Agent 5 (iter 2300)
2113,5949.9375,0.0,5749.9375,Agent 0 (iter 100),-4103.635416666666,0.0,-4303.635416666666,Agent 1 (iter 500),-2853.8541666666665,0.0,-3053.8541666666665,Agent 2 (iter 1000),6295.395833333333,0.0,6095.395833333333,Agent 3 (iter 1500),-1087.96875,0.0,-1287.96875,Agent 4 (iter 4000),-2999.875,0.0,-3199.875,Agent 5 (iter 2300)
2114,5949.9375,0.0,5749.9375,Agent 0 (iter 100),-4103.635416666666,0.0,-4303.635416666666,Agent 1 (iter 500),-2853.8541666666665,0.0,-3053.8541666666665,Agent 2 (iter 1000),6295.395833333333,0.0,6095.395833333333,Agent 3 (iter 1500),-1087.96875,0.0,-1287.96875,Agent 4 (iter 4000),-2999.875,0.0,-3199.875,Agent 5 (iter 2300)
2115,5949.9375,0.0,5749.9375,Agent 0 (iter 100),-4103.635416666666,0.0,-4303.635416666666,Agent 1 (iter 500),-2853.8541666666665,0.0,-3053.8541666666665,Agent 2 (iter 1000),6295.395833333333,0.0,6095.395833333333,Agent 3 (iter 1500),-1087.96875,0.0,-1287.96875,Agent 4 (iter 4000),-2999.875,0.0,-3199.875,Agent 5 (iter 2300)
2116,5949.9375,0.0,5749.9375,Agent 0 (iter 100),-4103.635416666666,0.0,-4303.635416666666,Agent 1 (iter 500),-2853.8541666666665,0.0,-3053.8541666666665,Agent 2 (iter 1000),6295.395833333333,0.0,6095.395833333333,Agent 3 (iter 1500),-1087.96875,0.0,-1287.96875,Agent 4 (iter 4000),-2999.875,0.0,-3199.875,Agent 5 (iter 2300)
2117,6355.9375,406.0,6155.9375,Agent 0 (iter 100),-4303.635416666666,-200.0,-4503.635416666666,Agent 1 (iter 500),-2855.8541666666665,-2.0,-3055.8541666666665,Agent 2 (iter 1000),6293.395833333333,-2.0,6093.395833333333,Agent 3 (iter 1500),-1287.96875,-200.0,-1487.96875,Agent 4 (iter 4000),-3001.875,-2.0,-3201.875,Agent 5 (iter 2300)
2118,6355.9375,0.0,6155.9375,Agent 0 (iter 100),-4303.635416666666,0.0,-4503.635416666666,Agent 1 (iter 500),-2855.8541666666665,0.0,-3055.8541666666665,Agent 2 (iter 1000),6293.395833333333,0.0,6093.395833333333,Agent 3 (iter 1500),-1287.96875,-0.0,-1487.96875,Agent 4 (iter 4000),-3001.875,0.0,-3201.875,Agent 5 (iter 2300)
2119,6355.9375,0.0,6155.9375,Agent 0 (iter 100),-4303.635416666666,0.0,-4503.635416666666,Agent 1 (iter 500),-2855.8541666666665,0.0,-3055.8541666666665,Agent 2 (iter 1000),6293.395833333333,0.0,6093.395833333333,Agent 3 (iter 1500),-1287.96875,0.0,-1487.96875,Agent 4 (iter 4000),-3001.875,0.0,-3201.875,Agent 5 (iter 2300)
2120,6362.9375,7.0,6162.9375,Agent 0 (iter 100),-4303.635416666666,0.0,-4503.635416666666,Agent 1 (iter 500),-2855.8541666666665,0.0,-3055.8541666666665,Agent 2 (iter 1000),6293.395833333333,0.0,6093.395833333333,Agent 3 (iter 1500),-1291.46875,-3.5,-1491.46875,Agent 4 (iter 4000),-3005.375,-3.5,-3205.375,Agent 5 (iter 2300)
2121,6362.9375,0.0,6162.9375,Agent 0 (iter 100),-4303.635416666666,0.0,-4503.635416666666,Agent 1 (iter 500),-2855.8541666666665,0.0,-3055.8541666666665,Agent 2 (iter 1000),6293.395833333333,0.0,6093.395833333333,Agent 3 (iter 1500),-1291.46875,0.0,-1491.46875,Agent 4 (iter 4000),-3005.375,0.0,-3205.375,Agent 5 (iter 2300)
2122,6362.9375,-0.0,6162.9375,Agent 0 (iter 100),-4303.635416666666,0.0,-4503.635416666666,Agent 1 (iter 500),-2855.8541666666665,0.0,-3055.8541666666665,Agent 2 (iter 1000),6293.395833333333,0.0,6093.395833333333,Agent 3 (iter 1500),-1291.46875,0.0,-1491.46875,Agent 4 (iter 4000),-3005.375,0.0,-3205.375,Agent 5 (iter 2300)
2123,6366.4375,3.5,6166.4375,Agent 0 (iter 100),-4303.635416666666,0.0,-4503.635416666666,Agent 1 (iter 500),-2855.8541666666665,0.0,-3055.8541666666665,Agent 2 (iter 1000),6293.395833333333,0.0,6093.395833333333,Agent 3 (iter 1500),-1291.46875,0.0,-1491.46875,Agent 4 (iter 4000),-3008.875,-3.5,-3208.875,Agent 5 (iter 2300)
2124,6368.4375,2.0,6168.4375,Agent 0 (iter 100),-4305.635416666666,-2.0,-4505.635416666666,Agent 1 (iter 500),-2855.8541666666665,0.0,-3055.8541666666665,Agent 2 (iter 1000),6293.395833333333,0.0,6093.395833333333,Agent 3 (iter 1500),-1291.46875,-0.0,-1491.46875,Agent 4 (iter 4000),-3008.875,0.0,-3208.875,Agent 5 (iter 2300)
2125,6375.4375,7.0,6175.4375,Agent 0 (iter 100),-4309.135416666666,-3.5,-4509.135416666666,Agent 1 (iter 500),-2855.8541666666665,0.0,-3055.8541666666665,Agent 2 (iter 1000),6293.395833333333,0.0,6093.395833333333,Agent 3 (iter 1500),-1294.96875,-3.5,-1494.96875,Agent 4 (iter 4000),-3008.875,-0.0,-3208.875,Agent 5 (iter 2300)
2126,6375.4375,0.0,6175.4375,Agent 0 (iter 100),-4309.135416666666,0.0,-4509.135416666666,Agent 1 (iter 500),-2855.8541666666665,0.0,-3055.8541666666665,Agent 2 (iter 1000),6293.395833333333,0.0,6093.395833333333,Agent 3 (iter 1500),-1294.96875,0.0,-1494.96875,Agent 4 (iter 4000),-3008.875,0.0,-3208.875,Agent 5 (iter 2300)
2127,6375.4375,0.0,6175.4375,Agent 0 (iter 100),-4309.135416666666,0.0,-4509.135416666666,Agent 1 (iter 500),-2855.8541666666665,0.0,-3055.8541666666665,Agent 2 (iter 1000),6293.395833333333,0.0,6093.395833333333,Agent 3 (iter 1500),-1294.96875,0.0,-1494.96875,Agent 4 (iter 4000),-3008.875,0.0,-3208.875,Agent 5 (iter 2300)
2128,6375.4375,0.0,6175.4375,Agent 0 (iter 100),-4309.135416666666,0.0,-4509.135416666666,Agent 1 (iter 500),-2855.8541666666665,0.0,-3055.8541666666665,Agent 2 (iter 1000),6293.395833333333,0.0,6093.395833333333,Agent 3 (iter 1500),-1294.96875,0.0,-1494.96875,Agent 4 (iter 4000),-3008.875,0.0,-3208.875,Agent 5 (iter 2300)
2129,6338.4375,-37.0,6138.4375,Agent 0 (iter 100),-4509.135416666666,-200.0,-4709.135416666666,Agent 1 (iter 500),-3055.8541666666665,-200.0,-3255.8541666666665,Agent 2 (iter 1000),6093.395833333333,-200.0,5893.395833333333,Agent 3 (iter 1500),-1331.96875,-37.0,-1531.96875,Agent 4 (iter 4000),-2334.875,674.0,-2534.875,Agent 5 (iter 2300)
2130,6338.4375,0.0,6138.4375,Agent 0 (iter 100),-4509.135416666666,0.0,-4709.135416666666,Agent 1 (iter 500),-3055.8541666666665,0.0,-3255.8541666666665,Agent 2 (iter 1000),6093.395833333333,0.0,5893.395833333333,Agent 3 (iter 1500),-1331.96875,0.0,-1531.96875,Agent 4 (iter 4000),-2334.875,0.0,-2534.875,Agent 5 (iter 2300)
2131,6338.4375,0.0,6138.4375,Agent 0 (iter 100),-4509.135416666666,0.0,-4709.135416666666,Agent 1 (iter 500),-3055.8541666666665,0.0,-3255.8541666666665,Agent 2 (iter 1000),6093.395833333333,0.0,5893.395833333333,Agent 3 (iter 1500),-1331.96875,0.0,-1531.96875,Agent 4 (iter 4000),-2334.875,0.0,-2534.875,Agent 5 (iter 2300)
2132,6338.4375,0.0,6138.4375,Agent 0 (iter 100),-4509.135416666666,0.0,-4709.135416666666,Agent 1 (iter 500),-3055.8541666666665,0.0,-3255.8541666666665,Agent 2 (iter 1000),6093.395833333333,0.0,5893.395833333333,Agent 3 (iter 1500),-1331.96875,0.0,-1531.96875,Agent 4 (iter 4000),-2334.875,0.0,-2534.875,Agent 5 (iter 2300)
2133,6358.4375,20.0,6158.4375,Agent 0 (iter 100),-4522.135416666666,-13.0,-4722.135416666666,Agent 1 (iter 500),-3055.8541666666665,0.0,-3255.8541666666665,Agent 2 (iter 1000),6093.395833333333,0.0,5893.395833333333,Agent 3 (iter 1500),-1333.96875,-2.0,-1533.96875,Agent 4 (iter 4000),-2339.875,-5.0,-2539.875,Agent 5 (iter 2300)
2134,6368.9375,10.5,6168.9375,Agent 0 (iter 100),-4522.135416666666,0.0,-4722.135416666666,Agent 1 (iter 500),-3064.3541666666665,-8.5,-3264.3541666666665,Agent 2 (iter 1000),6093.395833333333,0.0,5893.395833333333,Agent 3 (iter 1500),-1333.96875,0.0,-1533.96875,Agent 4 (iter 4000),-2341.875,-2.0,-2541.875,Agent 5 (iter 2300)
2135,6368.9375,0.0,6168.9375,Agent 0 (iter 100),-4522.135416666666,0.0,-4722.135416666666,Agent 1 (iter 500),-3064.3541666666665,0.0,-3264.3541666666665,Agent 2 (iter 1000),6093.395833333333,-0.0,5893.395833333333,Agent 3 (iter 1500),-1333.96875,0.0,-1533.96875,Agent 4 (iter 4000),-2341.875,0.0,-2541.875,Agent 5 (iter 2300)
2136,6368.9375,0.0,6168.9375,Agent 0 (iter 100),-4522.135416666666,0.0,-4722.135416666666,Agent 1 (iter 500),-3064.3541666666665,-0.0,-3264.3541666666665,Agent 2 (iter 1000),6093.395833333333,0.0,5893.395833333333,Agent 3 (iter 1500),-1333.96875,-0.0,-1533.96875,Agent 4 (iter 4000),-2341.875,-0.0,-2541.875,Agent 5 (iter 2300)
2137,6368.9375,-0.0,6168.9375,Agent 0 (iter 100),-4522.135416666666,0.0,-4722.135416666666,Agent 1 (iter 500),-3064.3541666666665,0.0,-3264.3541666666665,Agent 2 (iter 1000),6093.395833333333,0.0,5893.395833333333,Agent 3 (iter 1500),-1333.96875,0.0,-1533.96875,Agent 4 (iter 4000),-2341.875,0.0,-2541.875,Agent 5 (iter 2300)
2138,6368.9375,0.0,6168.9375,Agent 0 (iter 100),-4522.135416666666,-0.0,-4722.135416666666,Agent 1 (iter 500),-3064.3541666666665,0.0,-3264.3541666666665,Agent 2 (iter 1000),6093.395833333333,0.0,5893.395833333333,Agent 3 (iter 1500),-1333.96875,0.0,-1533.96875,Agent 4 (iter 4000),-2341.875,-0.0,-2541.875,Agent 5 (iter 2300)
2139,6368.9375,0.0,6168.9375,Agent 0 (iter 100),-4522.135416666666,-0.0,-4722.135416666666,Agent 1 (iter 500),-3064.3541666666665,0.0,-3264.3541666666665,Agent 2 (iter 1000),6093.395833333333,0.0,5893.395833333333,Agent 3 (iter 1500),-1333.96875,0.0,-1533.96875,Agent 4 (iter 4000),-2341.875,0.0,-2541.875,Agent 5 (iter 2300)
2140,6363.9375,-5.0,6163.9375,Agent 0 (iter 100),-4095.135416666666,427.0,-4295.135416666666,Agent 1 (iter 500),-3264.3541666666665,-200.0,-3464.3541666666665,Agent 2 (iter 1000),6093.395833333333,-0.0,5893.395833333333,Agent 3 (iter 1500),-1355.96875,-22.0,-1555.96875,Agent 4 (iter 4000),-2541.875,-200.0,-2741.875,Agent 5 (iter 2300)
2141,6373.1875,9.25,6173.1875,Agent 0 (iter 100),-4095.135416666666,0.0,-4295.135416666666,Agent 1 (iter 500),-3264.3541666666665,0.0,-3464.3541666666665,Agent 2 (iter 1000),6093.395833333333,0.0,5893.395833333333,Agent 3 (iter 1500),-1355.96875,0.0,-1555.96875,Agent 4 (iter 4000),-2551.125,-9.25,-2751.125,Agent 5 (iter 2300)
2142,6375.1875,2.0,6175.1875,Agent 0 (iter 100),-4097.135416666666,-2.0,-4297.135416666666,Agent 1 (iter 500),-3264.3541666666665,-0.0,-3464.3541666666665,Agent 2 (iter 1000),6093.395833333333,0.0,5893.395833333333,Agent 3 (iter 1500),-1355.96875,0.0,-1555.96875,Agent 4 (iter 4000),-2551.125,0.0,-2751.125,Agent 5 (iter 2300)
2143,6442.6875,67.5,6242.6875,Agent 0 (iter 100),-4097.135416666666,0.0,-4297.135416666666,Agent 1 (iter 500),-3264.3541666666665,0.0,-3464.3541666666665,Agent 2 (iter 1000),6093.395833333333,0.0,5893.395833333333,Agent 3 (iter 1500),-1423.46875,-67.5,-1623.46875,Agent 4 (iter 4000),-2551.125,-0.0,-2751.125,Agent 5 (iter 2300)
2144,6453.6875,11.0,6253.6875,Agent 0 (iter 100),-4097.135416666666,0.0,-4297.135416666666,Agent 1 (iter 500),-3275.3541666666665,-11.0,-3475.3541666666665,Agent 2 (iter 1000),6093.395833333333,0.0,5893.395833333333,Agent 3 (iter 1500),-1423.46875,0.0,-1623.46875,Agent 4 (iter 4000),-2551.125,-0.0,-2751.125,Agent 5 (iter 2300)
2145,6453.6875,0.0,6253.6875,Agent 0 (iter 100),-4097.135416666666,0.0,-4297.135416666666,Agent 1 (iter 500),-3275.3541666666665,0.0,-3475.3541666666665,Agent 2 (iter 1000),6093.395833333333,0.0,5893.395833333333,Agent 3 (iter 1500),-1423.46875,0.0,-1623.46875,Agent 4 (iter 4000),-2551.125,0.0,-2751.125,Agent 5 (iter 2300)
2146,6453.6875,0.0,6253.6875,Agent 0 (iter 100),-4097.135416666666,0.0,-4297.135416666666,Agent 1 (iter 500),-3275.3541666666665,0.0,-3475.3541666666665,Agent 2 (iter 1000),6093.395833333333,0.0,5893.395833333333,Agent 3 (iter 1500),-1423.46875,0.0,-1623.46875,Agent 4 (iter 4000),-2551.125,0.0,-2751.125,Agent 5 (iter 2300)
2147,6453.6875,0.0,6253.6875,Agent 0 (iter 100),-4097.135416666666,0.0,-4297.135416666666,Agent 1 (iter 500),-3275.3541666666665,0.0,-3475.3541666666665,Agent 2 (iter 1000),6093.395833333333,0.0,5893.395833333333,Agent 3 (iter 1500),-1423.46875,0.0,-1623.46875,Agent 4 (iter 4000),-2551.125,0.0,-2751.125,Agent 5 (iter 2300)
2148,6453.6875,0.0,6253.6875,Agent 0 (iter 100),-4097.135416666666,0.0,-4297.135416666666,Agent 1 (iter 500),-3275.3541666666665,0.0,-3475.3541666666665,Agent 2 (iter 1000),6093.395833333333,0.0,5893.395833333333,Agent 3 (iter 1500),-1423.46875,0.0,-1623.46875,Agent 4 (iter 4000),-2551.125,-0.0,-2751.125,Agent 5 (iter 2300)
2149,6466.6875,13.0,6266.6875,Agent 0 (iter 100),-4097.135416666666,0.0,-4297.135416666666,Agent 1 (iter 500),-3275.3541666666665,0.0,-3475.3541666666665,Agent 2 (iter 1000),6093.395833333333,0.0,5893.395833333333,Agent 3 (iter 1500),-1423.46875,0.0,-1623.46875,Agent 4 (iter 4000),-2564.125,-13.0,-2764.125,Agent 5 (iter 2300)
2150,6466.6875,0.0,6266.6875,Agent 0 (iter 100),-4097.135416666666,0.0,-4297.135416666666,Agent 1 (iter 500),-3275.3541666666665,0.0,-3475.3541666666665,Agent 2 (iter 1000),6093.395833333333,0.0,5893.395833333333,Agent 3 (iter 1500),-1423.46875,0.0,-1623.46875,Agent 4 (iter 4000),-2564.125,0.0,-2764.125,Agent 5 (iter 2300)
2151,6475.9375,9.25,6275.9375,Agent 0 (iter 100),-4097.135416666666,0.0,-4297.135416666666,Agent 1 (iter 500),-3275.3541666666665,0.0,-3475.3541666666665,Agent 2 (iter 1000),6084.145833333333,-9.25,5884.145833333333,Agent 3 (iter 1500),-1423.46875,0.0,-1623.46875,Agent 4 (iter 4000),-2564.125,-0.0,-2764.125,Agent 5 (iter 2300)
